sentence,word,POS
מי שהשתקע קבע את מקום מגוריו קבע את מגוריו במקום מסוים ומי שנדד עבר ממקום למקום מבלי להישאר במקום אחד במשך זמן רב,_של_,ADP
מי שהשתקע קבע את מקום מגוריו קבע את מגוריו במקום מסוים ומי שנדד עבר ממקום למקום מבלי להישאר במקום אחד במשך זמן רב,_הוא,PRON
מי שהשתקע קבע את מקום מגוריו קבע את מגוריו במקום מסוים ומי שנדד עבר ממקום למקום מבלי להישאר במקום אחד במשך זמן רב,ב,ADP
מי שהשתקע קבע את מקום מגוריו קבע את מגוריו במקום מסוים ומי שנדד עבר ממקום למקום מבלי להישאר במקום אחד במשך זמן רב,ה_,DET
מי שהשתקע קבע את מקום מגוריו קבע את מגוריו במקום מסוים ומי שנדד עבר ממקום למקום מבלי להישאר במקום אחד במשך זמן רב,מסוים,ADJ
מי שהשתקע קבע את מקום מגוריו קבע את מגוריו במקום מסוים ומי שנדד עבר ממקום למקום מבלי להישאר במקום אחד במשך זמן רב,ו,CCONJ
מי שהשתקע קבע את מקום מגוריו קבע את מגוריו במקום מסוים ומי שנדד עבר ממקום למקום מבלי להישאר במקום אחד במשך זמן רב,נדד,VERB
מי שהשתקע קבע את מקום מגוריו קבע את מגוריו במקום מסוים ומי שנדד עבר ממקום למקום מבלי להישאר במקום אחד במשך זמן רב,עבר,VERB
מי שהשתקע קבע את מקום מגוריו קבע את מגוריו במקום מסוים ומי שנדד עבר ממקום למקום מבלי להישאר במקום אחד במשך זמן רב,מ,ADP
מי שהשתקע קבע את מקום מגוריו קבע את מגוריו במקום מסוים ומי שנדד עבר ממקום למקום מבלי להישאר במקום אחד במשך זמן רב,ל,ADP
מי שהשתקע קבע את מקום מגוריו קבע את מגוריו במקום מסוים ומי שנדד עבר ממקום למקום מבלי להישאר במקום אחד במשך זמן רב,מבלי,ADP
מי שהשתקע קבע את מקום מגוריו קבע את מגוריו במקום מסוים ומי שנדד עבר ממקום למקום מבלי להישאר במקום אחד במשך זמן רב,להישאר,VERB
מי שהשתקע קבע את מקום מגוריו קבע את מגוריו במקום מסוים ומי שנדד עבר ממקום למקום מבלי להישאר במקום אחד במשך זמן רב,אחד,NUM
מי שהשתקע קבע את מקום מגוריו קבע את מגוריו במקום מסוים ומי שנדד עבר ממקום למקום מבלי להישאר במקום אחד במשך זמן רב,במשך,ADP
מי שהשתקע קבע את מקום מגוריו קבע את מגוריו במקום מסוים ומי שנדד עבר ממקום למקום מבלי להישאר במקום אחד במשך זמן רב,זמן,NOUN
מי שהשתקע קבע את מקום מגוריו קבע את מגוריו במקום מסוים ומי שנדד עבר ממקום למקום מבלי להישאר במקום אחד במשך זמן רב,רב,ADJ
מי שפרק עול הוא מי שלא ציית לחוקים מרד ומי שהמריד גרם לאחרים למרוד,מי,ADV
מי שפרק עול הוא מי שלא ציית לחוקים מרד ומי שהמריד גרם לאחרים למרוד,ש,SCONJ
מי שפרק עול הוא מי שלא ציית לחוקים מרד ומי שהמריד גרם לאחרים למרוד,פרקטעול,VERB
מי שפרק עול הוא מי שלא ציית לחוקים מרד ומי שהמריד גרם לאחרים למרוד,הוא,AUX
מי שפרק עול הוא מי שלא ציית לחוקים מרד ומי שהמריד גרם לאחרים למרוד,לא,ADV
מי שפרק עול הוא מי שלא ציית לחוקים מרד ומי שהמריד גרם לאחרים למרוד,ציית,VERB
מי שפרק עול הוא מי שלא ציית לחוקים מרד ומי שהמריד גרם לאחרים למרוד,ל,ADP
מי שפרק עול הוא מי שלא ציית לחוקים מרד ומי שהמריד גרם לאחרים למרוד,חוקים,NOUN
מי שפרק עול הוא מי שלא ציית לחוקים מרד ומי שהמריד גרם לאחרים למרוד,מרד,NOUN
מי שפרק עול הוא מי שלא ציית לחוקים מרד ומי שהמריד גרם לאחרים למרוד,ו,CCONJ
מי שפרק עול הוא מי שלא ציית לחוקים מרד ומי שהמריד גרם לאחרים למרוד,ה,DET
מי שפרק עול הוא מי שלא ציית לחוקים מרד ומי שהמריד גרם לאחרים למרוד,מריד,NOUN
מי שפרק עול הוא מי שלא ציית לחוקים מרד ומי שהמריד גרם לאחרים למרוד,גרם,VERB
מי שפרק עול הוא מי שלא ציית לחוקים מרד ומי שהמריד גרם לאחרים למרוד,אחרים,ADJ
מי שפרק עול הוא מי שלא ציית לחוקים מרד ומי שהמריד גרם לאחרים למרוד,למרוד,VERB
מי שהציץ הביט בדבר מה לזמן קצר,מי,ADV
מי שהציץ הביט בדבר מה לזמן קצר,ש,SCONJ
מי שהציץ הביט בדבר מה לזמן קצר,הציץ,VERB
מי שהציץ הביט בדבר מה לזמן קצר,הביט,VERB
מי שהציץ הביט בדבר מה לזמן קצר,ב,ADP
מי שהציץ הביט בדבר מה לזמן קצר,דבר,NOUN
מי שהציץ הביט בדבר מה לזמן קצר,מה,ADV
מי שהציץ הביט בדבר מה לזמן קצר,ל,ADP
מי שהציץ הביט בדבר מה לזמן קצר,זמן,NOUN
מי שהציץ הביט בדבר מה לזמן קצר,קצר,ADJ
קוף זהו החור בקצה המחט,קוף,NOUN
קוף זהו החור בקצה המחט,זהו,PRON
קוף זהו החור בקצה המחט,ה,DET
קוף זהו החור בקצה המחט,חור,NOUN
קוף זהו החור בקצה המחט,ב,ADP
קוף זהו החור בקצה המחט,ה_,DET
קוף זהו החור בקצה המחט,קצה,NOUN
קוף זהו החור בקצה המחט,מחט,NOUN
נדן זה נרתיק החרב,נדן,NOUN
נדן זה נרתיק החרב,זה,PRON
נדן זה נרתיק החרב,נרתיק,VERB
נדן זה נרתיק החרב,ה,DET
נדן זה נרתיק החרב,חרב,NOUN
פיר זהו חלל בקיר הבניין אשר דרכו עוברת מעלית,פיר,PROPN
פיר זהו חלל בקיר הבניין אשר דרכו עוברת מעלית,זהו,PRON
פיר זהו חלל בקיר הבניין אשר דרכו עוברת מעלית,חלל,NOUN
פיר זהו חלל בקיר הבניין אשר דרכו עוברת מעלית,ב,ADP
פיר זהו חלל בקיר הבניין אשר דרכו עוברת מעלית,קיר,NOUN
פיר זהו חלל בקיר הבניין אשר דרכו עוברת מעלית,ה,DET
פיר זהו חלל בקיר הבניין אשר דרכו עוברת מעלית,בניין,NOUN
פיר זהו חלל בקיר הבניין אשר דרכו עוברת מעלית,אשר,SCONJ
פיר זהו חלל בקיר הבניין אשר דרכו עוברת מעלית,דרך_,NOUN
פיר זהו חלל בקיר הבניין אשר דרכו עוברת מעלית,_של_,ADP
פיר זהו חלל בקיר הבניין אשר דרכו עוברת מעלית,_הוא,PRON
פיר זהו חלל בקיר הבניין אשר דרכו עוברת מעלית,עוברת,VERB
פיר זהו חלל בקיר הבניין אשר דרכו עוברת מעלית,מעלית,NOUN
אמיר זה צמרת העץ ואילו שורש הוא החלק התחתון של העץ,אמיר,PROPN
אמיר זה צמרת העץ ואילו שורש הוא החלק התחתון של העץ,זה,PRON
אמיר זה צמרת העץ ואילו שורש הוא החלק התחתון של העץ,צמרת,NOUN
אמיר זה צמרת העץ ואילו שורש הוא החלק התחתון של העץ,ה,DET
אמיר זה צמרת העץ ואילו שורש הוא החלק התחתון של העץ,עץ,NOUN
אמיר זה צמרת העץ ואילו שורש הוא החלק התחתון של העץ,ו,CCONJ
אמיר זה צמרת העץ ואילו שורש הוא החלק התחתון של העץ,אילו,CCONJ
אמיר זה צמרת העץ ואילו שורש הוא החלק התחתון של העץ,שורש,NOUN
אמיר זה צמרת העץ ואילו שורש הוא החלק התחתון של העץ,הוא,AUX
אמיר זה צמרת העץ ואילו שורש הוא החלק התחתון של העץ,חלק,NOUN
אמיר זה צמרת העץ ואילו שורש הוא החלק התחתון של העץ,תחתון,ADJ
אמיר זה צמרת העץ ואילו שורש הוא החלק התחתון של העץ,של,ADP
חרך זהו חריץ שיש בחומה,חרך,NOUN
חרך זהו חריץ שיש בחומה,זהו,PRON
חרך זהו חריץ שיש בחומה,חריץ,NOUN
חרך זהו חריץ שיש בחומה,ש,SCONJ
חרך זהו חריץ שיש בחומה,יש,VERB
חרך זהו חריץ שיש בחומה,ב,ADP
חרך זהו חריץ שיש בחומה,חומה,NOUN
הדום הוא רהיט שעליו מניחים רגליים,ה,DET
הדום הוא רהיט שעליו מניחים רגליים,דום,NOUN
הדום הוא רהיט שעליו מניחים רגליים,הוא,AUX
הדום הוא רהיט שעליו מניחים רגליים,רהיט,NOUN
הדום הוא רהיט שעליו מניחים רגליים,ש,SCONJ
הדום הוא רהיט שעליו מניחים רגליים,על_,ADP
הדום הוא רהיט שעליו מניחים רגליים,_הוא,PRON
הדום הוא רהיט שעליו מניחים רגליים,מניחים,VERB
הדום הוא רהיט שעליו מניחים רגליים,רגליים,NOUN
סיכת ראש היא תכשיט ששמים על השיער,סיכת,NOUN
סיכת ראש היא תכשיט ששמים על השיער,ראש,NOUN
סיכת ראש היא תכשיט ששמים על השיער,היא,AUX
סיכת ראש היא תכשיט ששמים על השיער,ת,NOUN
סיכת ראש היא תכשיט ששמים על השיער,כשיט,NOUN
סיכת ראש היא תכשיט ששמים על השיער,ש,SCONJ
סיכת ראש היא תכשיט ששמים על השיער,שמים,VERB
סיכת ראש היא תכשיט ששמים על השיער,על,ADP
סיכת ראש היא תכשיט ששמים על השיער,ה,DET
סיכת ראש היא תכשיט ששמים על השיער,שיער,NOUN
צעיף בד הוא ששמים סביב הצוואר,צעיף,NOUN
צעיף בד הוא ששמים סביב הצוואר,בד,NOUN
צעיף בד הוא ששמים סביב הצוואר,הוא,AUX
צעיף בד הוא ששמים סביב הצוואר,ש,SCONJ
צעיף בד הוא ששמים סביב הצוואר,שמים,VERB
צעיף בד הוא ששמים סביב הצוואר,סביב,ADP
צעיף בד הוא ששמים סביב הצוואר,ה,DET
צעיף בד הוא ששמים סביב הצוואר,צוואר,NOUN
כר הוא כלי מיטה שעליו מניחים את הראש,כר,NOUN
כר הוא כלי מיטה שעליו מניחים את הראש,הוא,AUX
כר הוא כלי מיטה שעליו מניחים את הראש,כלי,NOUN
כר הוא כלי מיטה שעליו מניחים את הראש,מיטה,NOUN
כר הוא כלי מיטה שעליו מניחים את הראש,ש,SCONJ
כר הוא כלי מיטה שעליו מניחים את הראש,על_,ADP
כר הוא כלי מיטה שעליו מניחים את הראש,_הוא,PRON
כר הוא כלי מיטה שעליו מניחים את הראש,מניחים,VERB
כר הוא כלי מיטה שעליו מניחים את הראש,את,ADP
כר הוא כלי מיטה שעליו מניחים את הראש,ה,DET
כר הוא כלי מיטה שעליו מניחים את הראש,ראש,NOUN
משקפיים הם זוג עדשות להרכבה על העיניים בדרך כלל לשיפור הראייה,משקפיים,NOUN
משקפיים הם זוג עדשות להרכבה על העיניים בדרך כלל לשיפור הראייה,הם,AUX
משקפיים הם זוג עדשות להרכבה על העיניים בדרך כלל לשיפור הראייה,זוג,NOUN
משקפיים הם זוג עדשות להרכבה על העיניים בדרך כלל לשיפור הראייה,עדשות,NOUN
משקפיים הם זוג עדשות להרכבה על העיניים בדרך כלל לשיפור הראייה,ל,ADP
משקפיים הם זוג עדשות להרכבה על העיניים בדרך כלל לשיפור הראייה,הרכבה,NOUN
משקפיים הם זוג עדשות להרכבה על העיניים בדרך כלל לשיפור הראייה,על,ADP
משקפיים הם זוג עדשות להרכבה על העיניים בדרך כלל לשיפור הראייה,ה,DET
משקפיים הם זוג עדשות להרכבה על העיניים בדרך כלל לשיפור הראייה,עיניים,NOUN
משקפיים הם זוג עדשות להרכבה על העיניים בדרך כלל לשיפור הראייה,ב,ADP
משקפיים הם זוג עדשות להרכבה על העיניים בדרך כלל לשיפור הראייה,דרך,NOUN
