sentence,word,phrases,yap_pos,trankit_pos,POS
מה שנעשה בעליל נעשה באופן מובהק וברור ועל כן ככל הנראה נעשה גם בפועל,בפועל,0,[],[],UNDEFINED
אם מישהו חש בעתה מדבר מה משמעות הדבר שהוא מפחד מדבר זה מאוד,בעתה,0,[],[],UNDEFINED
אם מישהו חש בעתה מדבר מה משמעות הדבר שהוא מפחד מדבר זה מאוד,מפחד,0,['BN'],[],OTHER
אם דבר מה הוא משוער זה אומר שהוא אינו ודאי,משוער,0,['BN'],['ADJ'],ADJECTIVE
אם דבר מה הוא משוער זה אומר שהוא אינו ודאי,ודאי,0,['JJ'],['ADJ'],ADJECTIVE
לעשב היא הפעולה שבה מוציאים עשב מהאדמה,לעשב,0,[],['NOUN'],NOUN
לעשב היא הפעולה שבה מוציאים עשב מהאדמה,עשב,0,"['NN', 'NN']","['NOUN', 'NOUN']",NOUN
"""סור!"" זה מה שציווה מי שסילק אדם אחר",״סור!״,0,[],[],UNDEFINED
"""סור!"" זה מה שציווה מי שסילק אדם אחר",סילק,0,['VB'],['VERB'],VERB
אהיל הוא כיסוי למנורה,אהיל,0,['NN'],['PROPN'],NOUN
אהיל הוא כיסוי למנורה,מנורה,0,['NN'],['NOUN'],NOUN
בלם משמש כדי לעצור את תנועתה של המכונית,מכונית,0,['NN'],['NOUN'],NOUN
בלם משמש כדי לעצור את תנועתה של המכונית,בלם,0,['NN'],[],NOUN
,נחל,0,[],[],UNDEFINED
,ערוץ,0,[],[],UNDEFINED
מי שרוצה להקציף רוצה ליצור קצף מחומר כלשהו,להקציף,0,['VB'],['VERB'],VERB
מי שרוצה להקציף רוצה ליצור קצף מחומר כלשהו,קצף,0,['NN'],['NOUN'],NOUN
אם למישהו יש אומץ אז הוא אמיץ,אומץ,0,['NN'],['NOUN'],NOUN
אם למישהו יש אומץ אז הוא אמיץ,אמיץ,0,['BN'],['ADJ'],ADJECTIVE
המילה כיוון מתארת את התשובה לשאלה: לאן?,לאן?,0,[],['ADV'],OTHER
המילה כיוון מתארת את התשובה לשאלה: לאן?,כיווּן,0,[],[],UNDEFINED
מה שגדול הוא בעל גודל רב,גדול,0,['JJ'],['ADJ'],ADJECTIVE
מה שגדול הוא בעל גודל רב,גודל,0,['NN'],['NOUN'],NOUN
התעלם הוא מי שהתנהג כאילו דבר מה לא היה קיים,התעלם,0,['VB'],['VERB'],VERB
התעלם הוא מי שהתנהג כאילו דבר מה לא היה קיים,קיים,0,['JJ'],['ADJ'],ADJECTIVE
מי שביצע הרעלה של דבר מה השתמש ברעל,הרעלה,0,['NN'],[],NOUN
מי שביצע הרעלה של דבר מה השתמש ברעל,רעל,0,"['NN', 'NN']","['NOUN', 'NOUN']",NOUN
הרחה מתבצעת באמצעות האף,הרחה,0,['NN'],['NOUN'],NOUN
הרחה מתבצעת באמצעות האף,אף,0,['NN'],['NOUN'],NOUN
מי שנרדם החל לישון,נרדם,0,['VB'],['VERB'],VERB
מי שנרדם החל לישון,לישון,0,[],[],UNDEFINED
יקב מעבדים ענבים לכדי יין,יקב,0,['NN'],['NOUN'],NOUN
יקב מעבדים ענבים לכדי יין,ענבים,0,['NN'],['NOUN'],NOUN
אדם שביצע את הפעולה לחשוק הוא דם שהתאווה,לחשוק,0,['VB'],[],VERB
אדם שביצע את הפעולה לחשוק הוא דם שהתאווה,התאווה,0,['VB'],['VERB'],VERB
החלקו העליון של ההיכל נמצע יציע,היכל,0,['NN'],['NOUN'],NOUN
החלקו העליון של ההיכל נמצע יציע,יציע,0,['VB'],['NOUN'],VERB
כניעה של צד במאבק מביאה למפלה של אותו צד/כניעה היא אחת הדרכים המובילות למפלה של צד במאבק,כניעה,0,['NNP'],['NOUN'],NOUN
כניעה של צד במאבק מביאה למפלה של אותו צד/כניעה היא אחת הדרכים המובילות למפלה של צד במאבק,מפלה,0,"['NN', 'NN']",['NOUN'],NOUN
דבר חמים הוא דבר חם במקצת בעוד שדבר לוהט הוא דבר חם מאוד,חמים,0,['JJ'],['ADJ'],ADJECTIVE
דבר חמים הוא דבר חם במקצת בעוד שדבר לוהט הוא דבר חם מאוד,לוהט,0,['JJ'],['ADJ'],ADJECTIVE
,לנקום,0,[],[],UNDEFINED
,לפגוע,0,[],[],UNDEFINED
,אילוף,0,[],[],UNDEFINED
,משמעת,0,[],[],UNDEFINED
לאכול היא פעולה הנעשית על תוצר עבודתה של המבשלת,מבשלת,0,['NN'],['VERB'],NOUN
לאכול היא פעולה הנעשית על תוצר עבודתה של המבשלת,לאכול,0,[],['VERB'],VERB
יתרה היא סכום הכסף שנותר בחשבון,יתרה,0,['NN'],['NOUN'],NOUN
יתרה היא סכום הכסף שנותר בחשבון,כסף,0,['NN'],['NOUN'],NOUN
מי שנעתר (הסכים) לדבר כלשהו ביצע את הפעולה ההפוכה ממי שמיאן (סירב),נעתר,0,['VB'],['VERB'],VERB
מי שנעתר (הסכים) לדבר כלשהו ביצע את הפעולה ההפוכה ממי שמיאן (סירב),מיאן,0,['VB'],['PROPN'],VERB
דחליל נועד להבריח ציפור,ציפור,0,['NN'],['NOUN'],NOUN
דחליל נועד להבריח ציפור,דחליל,0,['NN'],['PROPN'],NOUN
משטרה היא ארגון שבו מועסקים שוטרים,משטרה,0,['NN'],['NOUN'],NOUN
משטרה היא ארגון שבו מועסקים שוטרים,שוטרים,0,['NN'],['NOUN'],NOUN
משמעות המילה הנה היא הלום,הלום,0,['RB'],[],OTHER
משמעות המילה הנה היא הלום,הנה,0,['RB'],['ADV'],OTHER
מי שפשט ידו ככל הנראה נמצא במצב של עוני,עוני,0,['NN'],['NOUN'],NOUN
מי שפשט ידו ככל הנראה נמצא במצב של עוני,פשט ידו,1,[],[],PHRASE
,בוסס,0,[],[],UNDEFINED
,בוצי,0,[],[],UNDEFINED
דבר ססגוני הוא דבר בעל גוונים רבים,ססגוני,0,['JJ'],['ADJ'],ADJECTIVE
דבר ססגוני הוא דבר בעל גוונים רבים,גוון,0,[],[],UNDEFINED
מחזאי הוא אדם שכותב מחזות אשר מוצגים בתיאטרון,מחזאי,0,['NN'],['NOUN'],NOUN
מחזאי הוא אדם שכותב מחזות אשר מוצגים בתיאטרון,תיאטרון,0,['NN'],['NOUN'],NOUN
מי שציווה נתן לאחר פקודה,ציווה,0,['VB'],['VERB'],VERB
מי שציווה נתן לאחר פקודה,פקודה,0,['NN'],['NOUN'],NOUN
כשאדם נמצא קדימה ביחס לדבר מסוים הדבר למעשה נמצא מאחורי האדם,קדימה,0,['RB'],['ADV'],OTHER
כשאדם נמצא קדימה ביחס לדבר מסוים הדבר למעשה נמצא מאחורי האדם,מאחורי,0,['IN'],['ADP'],OTHER
גופו של הנמר מנומר,נמר,0,['NN'],['NOUN'],NOUN
גופו של הנמר מנומר,מנומר,0,['JJ'],[],ADJECTIVE
לוחמני הוא אדם הנוטה לתקוף,לוחמני,0,[],['NOUN'],NOUN
לוחמני הוא אדם הנוטה לתקוף,לתקוף,0,['VB'],['VERB'],VERB
ניתן לגרוס נייר במגרסה.,לגרוס,0,['VB'],['VERB'],VERB
ניתן לגרוס נייר במגרסה.,נייר,0,['NN'],['NOUN'],NOUN
שמור הוא שם תואר שפירושו ששומרים עליו ואילו שמורה היא צורת הנקבה של אותו שם תואר,שמור,0,['JJ'],['PROPN'],ADJECTIVE
שמור הוא שם תואר שפירושו ששומרים עליו ואילו שמורה היא צורת הנקבה של אותו שם תואר,שמורה,0,[],[],UNDEFINED
לקלוע היא פעולת יצירת צמות,צמות,0,['NN'],['NOUN'],NOUN
לקלוע היא פעולת יצירת צמות,לקלוע,0,[],[],UNDEFINED
עלווה היא מקבץ של מספר עלים,עלווה,0,['NN'],['NOUN'],NOUN
עלווה היא מקבץ של מספר עלים,עלים,0,['NN'],['NOUN'],NOUN
לבאר פירושו לתת פירוש,לבאר,0,[],[],UNDEFINED
לבאר פירושו לתת פירוש,פירוש,0,"['NN', 'NN']","['NOUN', 'NOUN']",NOUN
איכר הוא אדם העובד את אדמתו,איכר,0,['NN'],['PROPN'],NOUN
איכר הוא אדם העובד את אדמתו,אדמה,0,[],['NOUN'],NOUN
לקטוף זה לאסוף עצם אותו ניתן לסחוט,לקטוף,0,[],['NOUN'],NOUN
לקטוף זה לאסוף עצם אותו ניתן לסחוט,לסחוט,0,['VB'],['VERB'],VERB
בתוך המגירה ניתן להניח דברים,מגירה,0,['NN'],['NOUN'],NOUN
בתוך המגירה ניתן להניח דברים,בתוך,0,['IN'],['ADP'],OTHER
התעניינות היא פעולה שמבטאת הבעת עניין,עניין,0,['VB'],['NOUN'],VERB
התעניינות היא פעולה שמבטאת הבעת עניין,התעניינות,0,['NN'],['NOUN'],NOUN
ירק חתוך הוא אחד ממרכיביו של סלט,סלט,0,['NN'],['NOUN'],NOUN
ירק חתוך הוא אחד ממרכיביו של סלט,ירק,0,['NN'],['NOUN'],NOUN
אדם שהרשה הוא אדם שנתן רשות לדבר מה,רשות,0,['NN'],['NOUN'],NOUN
אדם שהרשה הוא אדם שנתן רשות לדבר מה,הִרשה,0,[],[],UNDEFINED
מי שנסע השתמש בכלי רכב ממונע למשל מכונית,נסע,0,['VB'],['VERB'],VERB
מי שנסע השתמש בכלי רכב ממונע למשל מכונית,מכונית,0,['BN'],['NOUN'],NOUN
תהליך המילוי גורם לכך שהעצם עליו מבוצע התהליך לא יהיה ריק,מילוי,0,['NN'],['NOUN'],NOUN
תהליך המילוי גורם לכך שהעצם עליו מבוצע התהליך לא יהיה ריק,ריק,0,['JJ'],['ADJ'],ADJECTIVE
המילה איפה היא מילה נרדפת למילה איה,איפה,0,['QW'],['ADV'],OTHER
המילה איפה היא מילה נרדפת למילה איה,איה,0,['RB'],['ADJ'],ADJECTIVE
מי שנשם בכבדות הוא מי שהתנשם,התנשם,0,['VB'],['VERB'],VERB
מי שנשם בכבדות הוא מי שהתנשם,נשם,0,"['VB', 'VB']","['VERB', 'VERB']",VERB
כרם נבצר כאשר מעוניינים בפירות שעל הגפנים בו,כרם,0,[],['NOUN'],NOUN
כרם נבצר כאשר מעוניינים בפירות שעל הגפנים בו,נבצר,0,['BN'],['VERB'],VERB
,טלפון,0,[],[],UNDEFINED
,אפרכסת,0,[],[],UNDEFINED
,מראיין,0,[],[],UNDEFINED
,ריאיון,0,[],[],UNDEFINED
,סגפן,0,[],[],UNDEFINED
,סָבַל,0,[],[],UNDEFINED
 למי שבחר בין אפשרויות שונות הייתה בררה,בחר,0,['VB'],['VERB'],VERB
 למי שבחר בין אפשרויות שונות הייתה בררה,ברֵרה,0,[],[],UNDEFINED
ניכש פירושו סילק עשבים שוטים מתוך האדמה,ניכש,0,['VB'],['PROPN'],VERB
ניכש פירושו סילק עשבים שוטים מתוך האדמה,אדמה,0,['NN'],['NOUN'],NOUN
שפה מורכבת בין היתר ממילים,שפה,0,['NN'],['NOUN'],NOUN
שפה מורכבת בין היתר ממילים,מילה,0,[],[],UNDEFINED
,אות,0,[],[],UNDEFINED
,כתיבה,0,[],[],UNDEFINED
תרופה היא אמצעי לריפוי מחלה,מחלה,0,['VB'],['NOUN'],VERB
תרופה היא אמצעי לריפוי מחלה,תרופה,0,['NN'],[],NOUN
אם מישהו סמוך למישהו אחר יש ביניהם קרבה,סמוך,0,['JJ'],['ADJ'],ADJECTIVE
אם מישהו סמוך למישהו אחר יש ביניהם קרבה,קִרבה,0,[],[],UNDEFINED
לזלזל זה לגרום לאחר להיות נלעג,נלעג,0,['VB'],['NOUN'],VERB
לזלזל זה לגרום לאחר להיות נלעג,לזלזל,0,[],[],UNDEFINED
בסיר ניתן לבשל נזיד,סיר,0,['NN'],['NOUN'],NOUN
בסיר ניתן לבשל נזיד,נזיד,0,['NN'],['NOUN'],NOUN
לשווא פירושו ללא תועלת,לשווא,0,[],['VERB'],VERB
לשווא פירושו ללא תועלת,תועלת,0,['NN'],['NOUN'],NOUN
למגר זה להכניע את האויב,אויב,0,['NN'],['NOUN'],NOUN
למגר זה להכניע את האויב,למגר,0,['VB'],['VERB'],VERB
כדי לגרום למישהו אחר להסמיק ניתן להביך אותו,להסמיק,0,['VB'],['VERB'],VERB
כדי לגרום למישהו אחר להסמיק ניתן להביך אותו,להביך,0,['VB'],['VERB'],VERB
בכי תמרורים הוא הצורה הקיצונית של בכי,בכי,0,"['NNT', 'NN']",['NOUN'],NOUN
בכי תמרורים הוא הצורה הקיצונית של בכי,בכי תמרורים,1,[],[],PHRASE
מלתחה היא מקום האחסון של הבגד,מלתחה,0,['NN'],['NOUN'],NOUN
מלתחה היא מקום האחסון של הבגד,בגד,0,['NN'],['NOUN'],NOUN
את השימוש במגהץ עושים על גבי קרש גיהוץ,מגהץ,0,['NN'],['NOUN'],NOUN
את השימוש במגהץ עושים על גבי קרש גיהוץ,קרש גיהוץ,0,[],[],UNDEFINED
שרשרת היא סוג של עדי,עדי,0,['NN'],['NOUN'],NOUN
שרשרת היא סוג של עדי,שרשרת,0,['NN'],['PROPN'],NOUN
לפטר זו פעולה הגורמת לאדם אחר להפסיק לעבוד במקום מסוים,לעבוד,0,['VB'],['VERB'],VERB
לפטר זו פעולה הגורמת לאדם אחר להפסיק לעבוד במקום מסוים,לפטר,0,[],['VERB'],VERB
דבר שהתרחש מזמן התרחש אי אז (פעם באחד הימים בעבר),מזמן,0,['RB'],[],OTHER
דבר שהתרחש מזמן התרחש אי אז (פעם באחד הימים בעבר),אי אז,0,[],[],UNDEFINED
אין סיבה להתייחס לדבר מה זניח (טפל),זניח,0,['JJ'],['ADJ'],ADJECTIVE
אין סיבה להתייחס לדבר מה זניח (טפל),להתייחס,0,['VB'],['VERB'],VERB
התריס מכסה את החלון,תריס,0,['NN'],['NOUN'],NOUN
התריס מכסה את החלון,חלון,0,['NN'],['NOUN'],NOUN
לעתים זה בעתים שונות,לעיתים,0,[],[],UNDEFINED
לעתים זה בעתים שונות,עת,0,"['RB', 'NN']",['NOUN'],NOUN
אירח פירושו שאדם אחר בא בצל קורתו,אירח,0,['VB'],['NOUN'],VERB
אירח פירושו שאדם אחר בא בצל קורתו,בא בצל קורתו,1,[],[],PHRASE
סתיו הוא שם של עונה,עונה,0,['NN'],['NOUN'],NOUN
סתיו הוא שם של עונה,סתיו,0,['NN'],['NOUN'],NOUN
תדלוק רכב נעשה כדי לספק לרכב דלק לצורך ביצוע נסיעה,תדלוק,0,['NNT'],['NOUN'],NOUN
תדלוק רכב נעשה כדי לספק לרכב דלק לצורך ביצוע נסיעה,נסיעה,0,['NN'],['NOUN'],NOUN
מחיאת כף משמשת בכדי להביע שבח,מחיאת כף,1,[],[],PHRASE
מחיאת כף משמשת בכדי להביע שבח,שבח,0,['NN'],['NOUN'],NOUN
הפעולה לכוון נועדה לגרום למישהו להפסיק להיות תועה (אבוד).,תועה,0,['BN'],['NOUN'],NOUN
הפעולה לכוון נועדה לגרום למישהו להפסיק להיות תועה (אבוד).,לכוון,0,[],['VERB'],VERB
מה שעקור הוצא עם השורשים שלו מתוך  האדמה,עקור,0,['BN'],['VERB'],VERB
מה שעקור הוצא עם השורשים שלו מתוך  האדמה,שורשים,0,['NN'],['NOUN'],NOUN
מי שעמד במריו למעשה התנגד לדבר מה,עמד במריו,0,[],[],UNDEFINED
מי שעמד במריו למעשה התנגד לדבר מה,התנגד,0,['VB'],['VERB'],VERB
מי שהדהימו גרם לו לחוש תדהמה ולא להיות אדיש,הדהימוֹ,0,[],[],UNDEFINED
מי שהדהימו גרם לו לחוש תדהמה ולא להיות אדיש,אדיש,0,['JJ'],['ADJ'],ADJECTIVE
אוצר שומר על תוצר עבודתו של האמן,אוצֵר,0,[],[],UNDEFINED
אוצר שומר על תוצר עבודתו של האמן,אמן,0,['NN'],['NOUN'],NOUN
קירח הוא מה שאין בו שיער,קירח,0,['JJT'],['NOUN'],ADJECTIVE
קירח הוא מה שאין בו שיער,שער,0,[],[],UNDEFINED
הדיח הוא מי שניקה את הכלים שבהם הוגשו המאכלים שבישל הטבח,טבח,0,['NN'],['NOUN'],NOUN
הדיח הוא מי שניקה את הכלים שבהם הוגשו המאכלים שבישל הטבח,הדיח,0,['VB'],[],VERB
נסורת היא תוצר לוואי של אדם שניסר דבר מה,נסורת,0,['NN'],['NOUN'],NOUN
נסורת היא תוצר לוואי של אדם שניסר דבר מה,ניסר,0,['VB'],['VERB'],VERB
קריאת לא! נאמרת על ידי מי שלא מסכים,לא!,0,['NNP'],[],NOUN
קריאת לא! נאמרת על ידי מי שלא מסכים,מסכים,0,['BN'],['VERB'],VERB
תקציב (סכום שמוקצב למטרה מסוימת) נמדד בכסף,תקציב,0,['NNT'],['NOUN'],NOUN
תקציב (סכום שמוקצב למטרה מסוימת) נמדד בכסף,כסף,0,['NN'],['NOUN'],NOUN
בין המצרים פירושו נמצא בצרה,בין המצרים,1,[],[],PHRASE
בין המצרים פירושו נמצא בצרה,צרה,0,['NN'],['NOUN'],NOUN
דיבוב נעשה לצורכי תרגום,דיבוב,0,['NN'],['NOUN'],NOUN
דיבוב נעשה לצורכי תרגום,תרגום,0,['NN'],['NOUN'],NOUN
